"BalabanJ	PEOE_VSA5	SMR_VSA4	SMR_VSA5	SMR_VSA6	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA3	SlogP_VSA4	SlogP_VSA7	SlogP_VSA8	EState_VSA10	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA8	VSA_EState10	VSA_EState2	VSA_EState4	VSA_EState8	VSA_EState9	NHOHCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticHeterocycles	NumSaturatedHeterocycles	fr_Ar_N	fr_allylic_oxid	fr_aniline	fr_bicyclic	fr_ester	fr_ether	fr_ketone	tg"
"3.869493483	0	0	13.37270016	6.496859684	0	4.794537184	0	12.62878915	6.496859684	0	6.875840478	0	4.794537184	4.899909731	12.62878915	0	0	0.685574426	12.43199956	-0.889791667	-8.603229875	0	0	0	0	0	0	0	0	0	0	0	0	0	32"
"3.946918056	0	0	19.74562506	6.496859684	0	4.794537184	0	12.62878915	6.496859684	0	6.875840478	0	4.794537184	4.899909731	12.62878915	0	0	0.566385083	12.41351175	-1.019185091	-9.465355319	0	0	0	0	0	0	0	0	0	0	0	0	0	27"
"1.649464692	0	10.22850025	13.7277326	35.07224105	15.51953644	43.71339202	0	0	9.843390349	16.96621039	11.11136671	22.42125742	19.70339264	10.28681662	0	0	25.05586912	0	39.89216748	-11.05291187	-19.41091313	0	3	0	0	1	0	2	0	3	1	0	1	0	188"
"1.724839013	10.22850025	30.68550075	20.57962471	49.14814597	24.99326235	66.46293711	11.49902367	0	9.843390349	23.8181025	9.699524635	0	19.70339264	5.309813353	0	0	40.5288911	0	35.67830466	-16.40807917	-23.60590814	-7.337226397	2	0	0	0	0	0	0	3	0	0	3	0	148"
"1.836590794	0	10.22850025	32.36754008	43.22817625	15.35648966	32.33861947	5.749511833	0	16.21631525	0	9.699524635	0	9.589074368	5.309813353	0	0	20.0718906	0	24.41976965	-7.341119913	-27.72750484	0	2	0	0	0	0	0	0	2	0	0	2	0	59.6"
"1.839572859	0	10.22850025	38.74046498	43.22817625	15.35648966	32.33861947	5.749511833	0	16.21631525	0	9.699524635	0	9.589074368	5.309813353	0	0	20.0718906	0	24.40330718	-7.421088557	-28.03362942	0	2	0	0	0	0	0	0	2	0	0	2	0	44"
"6.33858105	0	0	32.36754008	19.55270461	10.61962671	9.589074368	0	0	9.843390349	0	9.699524635	0	9.589074368	0	0	0	9.843390349	0	23.84338671	0	-15.08445175	0	2	0	0	0	0	0	0	0	0	0	1	0	7"
"1.705512297	0	10.22850025	27.0764844	35.07224105	15.51953644	43.71339202	0	0	16.34025003	16.96621039	9.699524635	22.42125742	19.70339264	9.876913001	0	0	25.05586912	0	39.8482737	-12.60858012	-27.17755425	0	2	0	0	1	0	2	0	3	1	0	1	0	158"
"1.685177308	0	10.22850025	27.0764844	35.07224105	15.51953644	43.71339202	0	0	16.34025003	16.96621039	9.699524635	23.13754493	19.70339264	9.876913001	0	0	25.05586912	0	39.71522722	-12.75765365	-27.23319704	0	2	0	0	1	0	2	0	3	1	0	1	0	171"
"1.753890522	0	9.984809465	6.372924901	10.61962671	20.46301706	32.33861947	11.49902367	0	6.372924901	0	2.823684157	0	9.589074368	16.36913854	0	0	9.984809465	0	32.29956548	-5.765989814	0	0	2	0	0	0	0	0	0	2	0	0	1	0	133"
"2.126154535	0	9.984809465	6.851892117	10.61962671	20.46301706	32.33861947	11.49902367	0	0	6.851892117	2.823684157	0	9.589074368	16.36913854	0	0	9.984809465	0	32.27276376	-4.759843412	-3.327580907	0	2	0	0	0	0	0	0	2	0	0	1	0	76"
"2.447979945	0	20.8147904	45.69234352	6.496859684	20.46301706	20.96384692	11.49902367	0	0	10.82998094	2.823684157	0	10.95983292	5.749511833	0	0	9.984809465	0	33.54966925	-12.41206521	-19.4781882	0	2	1	0	0	0	0	0	0	0	0	1	0	62"
"2.585424035	0	9.984809465	25.49169961	12.99371937	20.46301706	20.96384692	11.49902367	0	0	0	2.823684157	0	9.589074368	5.749511833	0	0	14.72167242	0	31.71788198	-1.69198374	-8.371205003	0	2	0	0	0	0	0	0	0	0	0	1	0	80"
"1.750925501	0	9.984809465	25.49169961	10.61962671	20.46301706	32.33861947	11.49902367	0	6.372924901	0	2.823684157	0	9.589074368	5.309813353	0	0	9.984809465	0	32.01770694	-6.585744188	0	0	2	0	0	0	0	0	0	2	0	0	1	0	76"
"2.135943235	0	9.984809465	25.97066682	10.61962671	20.46301706	32.33861947	11.49902367	0	0	6.851892117	2.823684157	0	9.589074368	5.309813353	0	0	9.984809465	0	32.0133977	-5.581486605	-3.401180033	0	2	0	0	0	0	0	0	2	0	0	1	0	69"
"2.396378574	0	20.8147904	64.81111823	6.496859684	20.46301706	20.96384692	11.49902367	0	0	10.82998094	2.823684157	0	10.95983292	0	0	0	9.984809465	0	33.30437827	-13.12930367	-19.74026555	0	2	1	0	0	0	0	0	0	0	0	1	0	66"
"2.642529998	0	9.984809465	44.61047431	12.99371937	20.46301706	20.96384692	11.49902367	0	0	0	2.823684157	0	9.589074368	0	0	0	14.72167242	0	31.4617713	-2.282271255	-8.519350521	0	2	0	0	0	0	0	0	0	0	0	1	0	72"
"7.063432249	0	5.414990469	39.2194322	19.55270461	10.61962671	9.589074368	0	0	14.63792753	5.414990469	9.699524635	1.431199657	14.38361155	0	0	0	14.95219854	0	36.84985072	-4.12800428	-20.62078926	0	3	0	0	0	0	0	0	0	0	0	1	0	-26"
"2.409768506	0	0	25.73956917	23.61334608	10.61962671	20.96384692	0	0	0	0	2.823684157	11.12690298	9.589074368	10.62660196	0	0	0	0	25.06698876	-3.891412785	-15.70589187	0	2	0	1	0	1	0	0	2	0	0	0	0	250"
"6.089861452	0	0	25.99461518	6.496859684	11.03650558	0	0	12.21787344	0	0	9.699524635	0	0	5.309813353	5.726692226	0	12.21787344	4.662125968	0	0.650787313	-5.988324909	0	2	0	0	0	0	0	0	0	0	0	0	0	55"
"6.611618724	0	0	38.74046498	6.496859684	11.03650558	0	0	12.21787344	0	0	9.699524635	0	0	5.309813353	5.726692226	0	12.21787344	4.656539549	0	0.553878579	-6.457055528	0	2	0	0	0	0	0	0	0	0	0	0	0	52"
"6.99338539	0	0	51.48631479	6.496859684	11.03650558	0	0	12.21787344	0	0	9.699524635	0	0	0	5.726692226	0	12.21787344	4.652737322	0	0.485768331	-6.754531659	0	2	0	0	0	0	0	0	0	0	0	0	0	48"
"2.78157694	0	0	50.98339921	24.03022495	21.65613229	20.96384692	0	0	6.372924901	0	5.647368313	0	9.589074368	0	5.726692226	0	0	0	25.26467209	-3.786745361	-8.828938276	0	4	0	0	0	0	0	0	2	0	0	0	0	-50"
"1.871630982	0	0	25.49169961	21.65613229	21.65613229	32.33861947	0	0	25.49169961	0	5.647368313	0	9.589074368	5.309813353	5.726692226	0	0	0	25.58079514	-8.96530513	0	0	4	0	0	0	0	0	0	4	0	0	0	0	217"
"1.968623235	0	0	25.49169961	21.65613229	21.65613229	32.33861947	0	0	25.49169961	0	5.647368313	0	9.589074368	5.309813353	5.726692226	0	0	0	25.92255639	-9.633934351	0	0	4	0	0	0	0	0	0	4	0	0	0	0	235"
"1.969143853	0	0	19.1187747	21.65613229	21.65613229	32.33861947	0	0	19.1187747	0	5.647368313	0	9.589074368	5.309813353	0	5.726692226	0	0	25.89667385	-8.684365229	0	0	4	0	0	0	0	0	0	4	0	0	0	0	217"
"2.798475727	0	0	38.23754941	24.03022495	21.65613229	20.96384692	0	0	12.7458498	0	5.647368313	0	9.589074368	0	5.726692226	0	0	0	25.10306501	-4.336192174	-8.550988989	0	4	0	0	0	0	0	0	2	0	0	0	0	150"
"2.988672737	0	0	12.7458498	11.03650558	11.03650558	16.16930973	0	0	12.7458498	0	2.823684157	0	4.794537184	5.309813353	5.726692226	0	0	0	11.66559425	-2.486165576	0	0	2	0	0	0	0	0	0	2	0	0	0	0	198"
"2.298990258	0	0	19.59774192	21.65613229	21.65613229	32.33861947	0	0	12.7458498	6.851892117	5.647368313	0	9.589074368	10.61962671	5.726692226	0	0	0	25.60812255	-6.983303673	-3.098387792	0	4	0	0	0	0	0	0	4	0	0	0	0	227"
"1.764417328	0	0	0	21.23925341	33.50246405	32.33861947	0	0	0	22.66222574	5.647368313	11.25737949	20.11285748	44.89032004	0	0	9.967957042	0	34.5868682	-5.510794935	0	0	4	0	0	1	0	2	0	4	0	0	0	0	248.7"
"3.625282227	0	0	25.49169961	18.30353272	27.85297586	15.40693715	0	0	0	0	5.647368313	0	9.589074368	17.23334915	0	0	4.983978521	0	28.42486264	0.11412787	-8.348289495	0	4	0	0	1	0	1	0	1	0	0	0	0	170"
"2.210109835	0	0	6.372924901	15.92944006	27.85297586	26.7817097	0	0	6.372924901	0	5.647368313	0	9.589074368	28.16870234	5.726692226	0	4.983978521	0	29.04278268	-3.708363222	0	0	4	0	0	1	0	1	0	3	0	0	0	0	206.5"
"1.210796826	0	0	0	21.23925341	33.50246405	43.71339202	0	0	0	20.22863654	8.47105247	56.54785044	31.22955298	27.85984062	4.97700327	0	9.967957042	0	57.46322018	-14.4796517	0	0	6	0	0	2	0	4	0	4	0	0	0	0	272"
"1.571740383	0	0	0	26.96594564	26.96594564	38.02600574	0	0	0	0	7.059210392	10.77244843	23.97268592	10.61962671	0	5.726692226	0	0	68.62812243	-9.912669392	0	0	5	1	0	0	0	0	0	5	3	0	0	2	178"
"1.469770183	0	0	6.372924901	26.96594564	26.96594564	38.02600574	0	0	6.372924901	0	7.059210392	0	23.97268592	10.61962671	5.726692226	0	0	0	67.82735293	-12.81931517	0	0	5	1	0	0	0	0	0	5	2	0	0	2	168"
"1.538792533	0	11.78791537	69.39210905	16.34631893	26.96594564	26.65123319	0	0	0	11.78791537	7.059210392	0	28.08496159	5.726692226	0	0	0	0	69.18547864	-10.02875253	0	0	5	3	0	0	0	0	0	3	2	0	0	2	148"
"1.681557734	0	0	0	26.96594564	26.96594564	38.02600574	0	0	0	0	7.059210392	0	23.97268592	21.23925341	5.726692226	0	0	0	66.98930395	-9.622181679	0	0	5	1	0	0	0	0	0	5	2	0	0	2	184"
"1.721081494	0	0	0	26.96594564	26.96594564	38.02600574	0	0	0	0	7.059210392	0	23.97268592	15.92944006	5.726692226	0	0	0	67.64938324	-9.979102687	0	0	5	1	0	0	0	0	0	5	2	0	0	2	190"
"1.605711373	0	0	0	26.96594564	26.96594564	38.02600574	0	0	0	0	7.059210392	10.77244843	23.97268592	10.61962671	0	5.726692226	0	0	69.34057431	-10.29162019	0	0	5	1	0	0	0	0	0	5	3	0	0	2	185"
"1.495461927	0	0	6.372924901	26.96594564	26.96594564	38.02600574	0	0	6.372924901	0	7.059210392	0	23.97268592	5.309813353	5.726692226	0	0	0	68.50171187	-13.19790782	0	0	5	1	0	0	0	0	0	5	2	0	0	2	178"
"1.560666159	0	11.78791537	69.39210905	16.34631893	26.96594564	26.65123319	0	0	0	11.78791537	7.059210392	0	28.08496159	5.726692226	0	0	0	0	69.87968887	-10.44388366	0	0	5	3	0	0	0	0	0	3	2	0	0	2	156"
"1.865221872	0	0	0	5.309813353	33.613248	5.687386275	0	0	0	0	1.411842078	27.23228313	23.97268592	15.94328007	0	4.983978521	0	0	66.7395408	-7.442695374	0	0	1	0	0	2	0	2	0	1	2	0	0	0	390"
"1.159472062	0	0	0	20.41944617	31.22267619	27.54408228	11.49902367	0	0	0	2.823684157	11.12690298	28.7672231	26.48581324	0	0	0	0	81.78389881	-10.66606466	0	0	2	0	2	0	0	0	0	4	2	0	1	0	315"
"1.136484585	0	0	0	20.41944617	35.95953914	27.54408228	22.99804733	0	0	0	2.823684157	0	28.7672231	26.48581324	0	0	0	0	81.64188011	-8.961924654	0	0	2	0	2	0	0	0	0	4	2	0	2	0	282"
"1.15633829	0	0	9.790966951	20.41944617	31.22267619	27.54408228	11.49902367	0	9.837253136	0	2.823684157	0	37.18502009	21.17599988	0	0	0	0	78.57842405	-9.634698256	0	-5.668785815	2	0	2	0	0	0	0	4	2	0	1	0	275"
"1.360280444	0	0	0	25.3193559	31.38572297	51.96933549	0	0	0	0	2.823684157	0	29.53788719	31.38572297	0	0	14.95193556	0	82.03366827	-11.18031387	0	0	2	0	2	1	0	3	0	9	2	0	0	0	290"
"1.356753678	0	0	0	20.41944617	26.48581324	34.64622366	0	0	0	0	2.823684157	11.38785599	26.79637008	26.48581324	0	0	14.95193556	0	80.62690895	-8.943777721	0	0	2	0	2	1	0	3	0	6	2	0	0	0	292"
"1.454164232	0	0	0	39.2710097	31.38572297	40.59456294	0	0	0	0	2.823684157	0	23.97268592	26.48581324	0	0	14.95193556	0	79.07434093	-8.483587686	-7.478990038	0	2	0	2	1	0	3	0	7	2	0	0	0	294"
"1.33960808	0	0	0	20.41944617	26.48581324	34.64622366	0	0	0	0	2.823684157	0	23.97268592	26.48581324	0	0	14.95193556	0	78.76092805	-7.355657301	0	0	2	0	2	1	0	3	0	6	2	0	0	0	290"
"1.375140809	0	0	0	9.799819462	15.86618653	11.37477255	0	0	0	0	0	34.16356797	23.97268592	15.86618653	0	0	14.95193556	0	80.55656423	-7.887877572	0	0	0	0	2	1	0	3	0	2	2	0	0	0	355"
"1.568738592	0	0	0	10.61962671	38.92306136	11.37477255	0	0	0	0	2.823684157	27.23228313	28.7672231	21.25309342	0	4.983978521	0	0	81.71644066	-10.63885345	0	0	2	0	0	2	0	2	0	2	2	0	0	0	338"
"1.85715268	0	0	51.48631479	6.496859684	4.736862954	0	11.49902367	0	0	0	6.875840478	0	19.17814874	0	0	5.316788604	0	0	52.088799	-3.868372339	-7.585133729	0	0	0	2	0	0	0	0	0	2	0	1	0	89"
"1.852954898	0	0	57.85923969	6.496859684	4.736862954	0	11.49902367	0	0	0	6.875840478	0	19.17814874	0	0	5.316788604	0	0	52.18957422	-3.962478372	-7.677987646	0	0	0	2	0	0	0	0	0	2	0	1	0	91.5"
"1.846772348	0	0	70.60508949	6.496859684	4.736862954	0	11.49902367	0	0	0	6.875840478	0	19.17814874	0	0	5.316788604	0	0	52.36123354	-4.119476249	-7.824545243	0	0	0	2	0	0	0	0	0	2	0	1	0	70"
"1.344645944	0	0	0	4.899909731	20.44000271	5.687386275	22.99804733	0	0	0	0	11.12690298	19.17814874	10.9662768	0	5.316788604	0	0	53.89269254	-5.478226113	0	0	0	0	2	0	0	0	0	1	2	0	2	0	234"
"1.852633439	0	0	18.27050308	9.799819462	15.86618653	37.71726284	0	0	5.917906046	0	0	1.431199657	50.31517621	15.86618653	0	0	5.108808191	0	67.162239	-10.9651415	0	0	1	0	2	0	0	0	0	2	2	0	0	0	366.5"
"1.710270019	0	0	18.27050308	9.799819462	15.86618653	37.71726284	0	0	5.917906046	0	0	10.77244843	45.52063902	15.86618653	0	0	0	0	55.60991249	-8.755299726	0	0	0	0	2	0	0	0	0	2	3	0	0	0	390"
"1.787014861	0	0	18.27050308	9.799819462	15.86618653	37.71726284	0	0	5.917906046	0	0	0	45.52063902	15.86618653	0	0	0	0	54.08801233	-8.802200902	0	0	0	0	2	0	0	0	0	2	2	0	0	0	298"
"1.615289603	0	0	28.06147003	9.799819462	15.86618653	37.71726284	0	0	15.75515918	0	0	0	53.93843601	10.9662768	0	0	0	0	50.8784017	-9.939007127	0	-6.055737011	0	0	2	0	0	0	0	2	2	0	0	0	271"
"1.886195958	0	0	0	10.20972308	21.01295311	16.16930973	11.49902367	0	0	0	1.411842078	0	14.38361155	23.46101784	4.899909731	0	0	0	38.50959942	-2.427959178	0	0	1	0	1	0	0	0	0	2	1	0	1	0	295"
"1.916979561	0	0	9.790966951	0	28.30343465	0	0	0	9.837253136	0	0	27.23228313	27.59594572	10.63346672	0	4.983978521	0	0	50.56575189	-5.621779724	0	-5.251650184	0	0	0	2	0	2	0	0	2	0	0	0	350"
"1.98855704	0	0	9.790966951	0	28.30343465	0	0	0	9.837253136	0	0	27.23228313	27.59594572	10.63346672	0	4.983978521	0	0	50.89153646	-5.807616124	0	-5.290291983	0	0	0	2	0	2	0	0	2	0	0	0	360"
"3.968469079	0	0	38.88834813	0	0	0	0	0	9.589074368	0	12.79374652	0	9.589074368	4.899909731	0	0	0	0	24.90194444	-3.778842593	-11.27583333	0	0	0	1	0	1	0	0	0	0	0	0	0	195"
"1.387291638	0	0	19.62169028	6.496859684	9.473725908	0	11.49902367	0	0	0	6.875840478	11.12690298	28.7672231	0	0	5.316788604	0	0	78.96144118	-8.024810503	-6.925355488	0	0	0	2	0	0	0	0	0	2	2	2	0	126"
"1.38344478	0	0	25.99461518	6.496859684	9.473725908	0	11.49902367	0	0	0	6.875840478	11.12690298	28.7672231	0	0	5.316788604	0	0	79.1898649	-8.302744578	-7.209806158	0	0	0	2	0	0	0	0	0	2	2	2	0	147"
"1.380000471	0	0	32.36754008	6.496859684	9.473725908	0	11.49902367	0	0	0	6.875840478	11.12690298	28.7672231	0	0	5.316788604	0	0	79.38795769	-8.536056173	-7.420032074	0	0	0	2	0	0	0	0	0	2	2	2	0	133"
"1.376894306	0	0	38.74046498	6.496859684	9.473725908	0	11.49902367	0	0	0	6.875840478	11.12690298	28.7672231	0	0	5.316788604	0	0	79.56111603	-8.735278399	-7.582054014	0	0	0	2	0	0	0	0	0	2	2	2	0	117"
"1.367025392	0	0	64.23216459	6.496859684	9.473725908	0	11.49902367	0	0	0	6.875840478	11.12690298	28.7672231	0	0	5.316788604	0	0	80.0796005	-9.311726785	-7.977750016	0	0	0	2	0	0	0	0	0	2	2	2	0	97"
"1.818970327	0	0	19.62169028	0	9.473725908	0	11.49902367	0	4.794537184	0	6.875840478	11.12690298	19.17814874	0	0	5.316788604	0	0	50.98785619	-3.886482457	-2.691402299	0	0	0	1	0	0	0	0	0	1	2	2	0	132"
"1.807444523	0	0	25.99461518	0	9.473725908	0	11.49902367	0	4.794537184	0	6.875840478	11.12690298	19.17814874	0	0	5.316788604	0	0	51.25347385	-4.031608549	-2.803102781	0	0	0	1	0	0	0	0	0	1	2	2	0	123"
"1.798684328	0	0	32.36754008	0	9.473725908	0	11.49902367	0	4.794537184	0	6.875840478	11.12690298	19.17814874	0	0	5.316788604	0	0	51.46682662	-4.157166535	-2.886327665	0	0	0	1	0	0	0	0	0	1	2	2	0	118"
"1.792171689	0	0	38.74046498	0	9.473725908	0	11.49902367	0	4.794537184	0	6.875840478	11.12690298	19.17814874	0	0	5.316788604	0	0	51.64313914	-4.267011932	-2.950711462	0	0	0	1	0	0	0	0	0	1	2	2	0	107"
"1.7811745	0	0	64.23216459	0	9.473725908	0	11.49902367	0	4.794537184	0	6.875840478	11.12690298	19.17814874	0	0	5.316788604	4.736862954	0	52.12987478	-4.597743206	-3.108992197	0	0	0	1	0	0	0	0	0	1	2	2	0	61"
"1.780845094	0	0	70.60508949	0	9.473725908	0	11.49902367	0	4.794537184	0	6.875840478	11.12690298	19.17814874	0	0	5.316788604	4.736862954	0	52.21736744	-4.66114918	-3.134662343	0	0	0	1	0	0	0	0	0	1	2	2	0	60"
"2.056423064	0	0	19.62169028	0	9.473725908	0	11.49902367	0	4.794537184	0	6.875840478	0	19.17814874	0	0	5.316788604	4.736862954	0	50.2702923	-2.069487969	-2.649786151	0	0	0	1	0	0	0	0	0	1	2	2	0	132"
"2.049893029	0	0	25.99461518	0	9.473725908	0	11.49902367	0	4.794537184	0	6.875840478	0	19.17814874	0	0	5.316788604	4.736862954	0	50.57389898	-2.147865923	-2.765122289	0	0	0	1	0	0	0	0	0	1	2	2	0	89.315"
"2.048830765	0	0	32.36754008	0	9.473725908	0	11.49902367	0	4.794537184	0	6.875840478	0	19.17814874	0	0	5.316788604	4.736862954	0	50.81945258	-2.216929479	-2.851566194	0	0	0	1	0	0	0	0	0	1	2	2	0	89"
"2.051495587	0	0	38.74046498	0	9.473725908	0	11.49902367	0	4.794537184	0	6.875840478	0	19.17814874	0	0	5.316788604	4.736862954	0	51.02331272	-2.278253764	-2.918799005	0	0	0	1	0	0	0	0	0	1	2	2	0	74.315"
"2.088379801	0	0	70.60508949	0	9.473725908	0	11.49902367	0	4.794537184	0	6.875840478	0	19.17814874	0	0	5.316788604	4.736862954	0	51.68995324	-2.504462038	-3.112925368	0	0	0	1	0	0	0	0	0	1	2	2	0	58"
"1.708375536	0	0	0	4.899909731	15.70313975	5.687386275	22.99804733	0	0	0	0	0	19.17814874	11.8158789	4.899909731	5.316788604	10.21761638	0	52.57124496	-3.078218749	0	0	2	0	2	0	0	0	0	1	2	0	1	0	263"
"1.826415934	0	0	0	9.799819462	15.86618653	11.37477255	11.49902367	0	0	0	0	0	23.97268592	15.86618653	0	0	10.21761638	0	67.00993323	-5.28073413	0	0	2	0	2	0	0	0	0	2	2	0	0	0	324"
"1.833145048	0	0	18.27050308	9.799819462	15.86618653	37.71726284	11.49902367	0	5.917906046	0	0	0	45.52063902	15.86618653	0	0	10.21761638	0	54.51884409	-9.157283624	0	0	2	0	2	0	0	0	0	2	2	0	0	0	324"
"1.820838681	0	0	0	4.899909731	10.9662768	5.687386275	11.49902367	0	0	0	0	11.12690298	19.17814874	11.8158789	4.899909731	5.316788604	10.21761638	0	52.97156532	-4.326477557	0	0	2	0	2	0	0	0	0	1	2	0	0	0	343"
"2.320874152	0	0	0	0	28.30343465	0	11.49902367	0	0	0	0	27.23228313	19.17814874	11.8158789	4.567099648	4.983978521	10.21761638	0	52.35366104	-4.386642421	0	0	2	0	0	2	0	2	0	0	2	0	0	0	362"
"1.934517129	0	0	51.94133364	0	37.77716056	0	22.99804733	0	10.82998094	0	0	27.23228313	21.91966585	10.63346672	0	4.983978521	0	0	54.88474269	-20.54121617	-27.46699913	0	0	0	0	2	0	2	0	0	2	0	2	0	298"
"1.628909139	0	0	51.94133364	4.899909731	20.44000271	5.687386275	22.99804733	0	10.82998094	0	0	11.12690298	21.91966585	10.9662768	0	5.316788604	0	0	54.87334484	-20.9598596	-27.73532666	0	0	0	2	0	0	0	0	1	2	0	2	0	293"
"1.589566505	0	0	51.94133364	4.899909731	25.17686566	5.687386275	34.497071	0	10.82998094	0	0	0	21.91966585	10.9662768	0	5.316788604	0	0	54.40911164	-19.07577988	-27.74551143	0	0	0	2	0	0	0	0	1	2	0	3	0	242"
"1.6775707	0	0	51.94133364	9.799819462	25.33991244	11.37477255	22.99804733	0	10.82998094	0	0	0	26.71420303	15.86618653	0	0	0	0	68.41138846	-21.58683447	-28.32883271	0	0	0	2	0	0	0	0	2	2	0	2	0	288"
"1.611178642	0	0	61.73230059	4.899909731	20.44000271	5.687386275	22.99804733	0	20.66723408	0	0	0	30.33746283	10.9662768	5.316788604	0	0	0	51.22454457	-20.25080219	-27.93493634	-5.859626018	0	0	2	0	0	0	0	1	2	0	2	0	263"
"1.661276163	0	0	70.21183672	9.799819462	25.33991244	37.71726284	22.99804733	0	16.74788698	0	0	0	48.26215613	10.9662768	0	0	0	0	55.67803904	-25.56946774	-28.98673818	0	0	0	2	0	0	0	0	2	2	0	2	0	277"
"0.746163143	0	0	17.7675875	20.41944617	42.15638272	49.09203538	22.99804733	0	5.414990469	0	2.823684157	55.83894133	30.13798166	17.95713863	0	0	19.93591408	0	103.8513857	-35.76082401	0	0	2	0	2	2	0	4	0	4	4	0	2	0	293"
"0.712382728	0	0	17.7675875	20.41944617	46.89324567	49.09203538	34.497071	0	5.414990469	0	2.823684157	55.83894133	32.87949877	17.95713863	0	0	19.93591408	0	104.1091001	-37.10554301	0	0	2	0	2	2	0	4	0	4	4	0	3	0	289"
"0.713041033	0	0	17.7675875	20.41944617	46.89324567	60.46680793	34.497071	0	5.414990469	20.22863654	2.823684157	55.83894133	53.10813531	12.26321064	0	0	19.93591408	0	125.1767704	-41.17801635	0	0	2	0	2	2	0	4	0	4	4	0	3	0	303"
"0.715316804	0	0	17.7675875	20.41944617	42.15638272	49.09203538	22.99804733	0	5.414990469	0	2.823684157	66.96584431	32.87949877	17.95713863	0	0	19.93591408	0	104.142455	-38.51158597	0	0	2	0	2	2	0	4	0	4	4	0	2	0	290"
"1.096366297	0	0	0	15.51953644	21.58590351	17.06215882	0	0	0	0	2.823684157	33.38070895	28.7672231	16.27609015	0	5.316788604	0	0	82.95478791	-14.96070804	0	0	2	0	2	0	0	0	0	3	2	0	0	0	230"
"1.077443691	0	0	0	15.51953644	26.32276646	17.06215882	11.49902367	0	0	0	2.823684157	22.25380597	28.7672231	16.27609015	0	5.316788604	0	0	82.5024108	-13.30536773	0	0	2	0	2	0	0	0	0	3	2	0	1	0	233"
"1.07705231	0	0	0	20.41944617	26.48581324	22.7495451	0	0	0	0	2.823684157	22.25380597	33.56176029	15.86618653	0	0	0	0	96.22814854	-15.3569136	0	0	2	0	2	0	0	0	0	4	2	0	0	0	238"
"1.222139159	0	0	0	10.61962671	38.92306136	11.37477255	0	0	0	0	2.823684157	49.4860891	28.7672231	15.94328007	0	4.983978521	0	0	82.60349102	-14.56168049	0	0	2	0	0	2	0	2	0	2	2	0	0	0	227"
"0.949168056	0	0	9.790966951	15.51953644	31.05962941	17.06215882	22.99804733	0	9.837253136	0	2.823684157	11.12690298	37.18502009	16.27609015	0	5.316788604	0	0	78.7620738	-11.21727566	0	-5.860721394	2	0	2	0	0	0	0	3	2	0	2	0	258"
"0.980528967	0	0	9.790966951	15.51953644	31.05962941	17.06215882	22.99804733	0	9.837253136	0	2.823684157	11.12690298	37.18502009	16.27609015	0	5.316788604	0	0	79.09885971	-11.50649552	0	-5.915028037	2	0	2	0	0	0	0	3	2	0	2	0	262"
"1.22426758	0	0	9.790966951	15.51953644	21.58590351	17.06215882	0	0	9.837253136	0	2.823684157	11.12690298	37.18502009	10.9662768	0	5.316788604	0	0	78.60908376	-11.91433487	0	-6.007863056	2	0	2	0	0	0	0	3	2	0	0	0	256"
"0.966919202	0	0	9.790966951	15.51953644	31.05962941	17.06215882	22.99804733	0	9.837253136	0	2.823684157	11.12690298	37.18502009	16.27609015	0	5.316788604	0	0	79.29376133	-11.44980902	0	-5.870242158	2	0	2	0	0	0	0	3	2	0	2	0	258"
"0.970686795	0	0	0	15.51953644	31.05962941	17.06215882	22.99804733	0	0	0	2.823684157	22.25380597	28.7672231	16.27609015	0	5.316788604	0	0	82.68963913	-13.07299161	0	0	2	0	2	0	0	0	0	3	2	0	2	0	270"
"0.94425797	0	0	0	15.51953644	35.79649237	17.06215882	34.497071	0	0	0	2.823684157	11.12690298	28.7672231	16.27609015	0	5.316788604	0	0	82.61777972	-11.11343522	0	0	2	0	2	0	0	0	0	3	2	0	3	0	244"
"1.022862228	0	0	19.1187747	15.51953644	31.05962941	17.06215882	22.99804733	0	5.414990469	0	2.823684157	11.12690298	31.50874022	16.27609015	0	5.316788604	0	0	83.03592746	-19.44817364	-8.696348051	0	2	0	2	0	0	0	0	3	2	0	2	0	257"
"1.045977116	0	0	0	15.51953644	31.05962941	17.06215882	22.99804733	0	0	0	2.823684157	11.12690298	28.7672231	16.27609015	0	5.316788604	0	0	82.41132024	-10.98525711	0	0	2	0	2	0	0	0	0	3	2	0	2	0	244"
"1.067493938	0	0	0	15.51953644	31.05962941	17.06215882	22.99804733	0	0	0	2.823684157	11.12690298	28.7672231	16.27609015	0	5.316788604	0	0	82.54403705	-11.07818305	0	0	2	0	2	0	0	0	0	3	2	0	2	0	253"
"1.173093756	0	0	0	15.51953644	26.32276646	17.06215882	11.49902367	0	0	0	2.823684157	11.12690298	28.7672231	16.27609015	0	5.316788604	0	0	82.12947382	-10.82548737	0	0	2	0	2	0	0	0	0	3	2	0	1	0	253"
"1.257393968	0	0	9.790966951	15.51953644	21.58590351	17.06215882	0	0	9.837253136	0	2.823684157	11.12690298	37.18502009	10.9662768	0	5.316788604	0	0	79.14947922	-12.17764704	0	-6.03153461	2	0	2	0	0	0	0	3	2	0	0	0	247"
